moviename,emotion,identity,label,isTarget,response_cross,RT_cross,cross_on,cross_off,cross_dur,response_video,RT_video,video_on,video_off,video_dur
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id5h2.mov,h,5,happiness,0,,,405.257500171661,409.98051404953,4.72301387786865,,,403.314201116562,405.243707180023,1.9295060634613
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id5s2.mov,s,5,sadness,0,,,411.990428447723,416.171005010605,4.18057656288147,,,410.043095111847,411.976346969604,1.93325185775757
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6d2.mov,d,6,disgust,0,,,418.17337179184,425.066590070724,6.89321827888489,,,416.232956171036,418.159229040146,1.92627286911011
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1n2.mov,n,1,neutral,1,",1!",0.77916145324707,427.089495658875,432.489536046982,5.4000403881073,,,425.138776063919,427.075951099396,1.93717503547668
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3f2.mov,f,3,fear,0,,,434.522368192673,441.165220975876,6.64285278320312,,,432.570176124573,434.508261203766,1.93808507919312
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id5f2.mov,f,5,fear,0,,,443.171841144562,448.707893133163,5.53605198860168,,,441.22452712059,443.158369064331,1.93384194374084
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id4d2.mov,d,4,disgust,0,,,450.704710245132,457.214354991913,6.5096447467804,,,448.767539024353,450.690818071365,1.92327904701233
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id5n2.mov,n,5,neutral,1,",1!",0.679663419723511,459.254182577133,463.354490041733,4.10030746459961,,,457.274873971939,459.23939704895,1.96452307701111
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7d2.mov,d,7,disgust,0,,,465.38711810112,473.029774188995,7.64265608787537,,,463.435098171234,465.372745037079,1.93764686584473
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2s2.mov,s,2,sadness,0,,,475.036529064178,482.239029169083,7.20250010490417,,,473.088504076004,475.022901058197,1.93439698219299
